"GEOID","TOTAL"
"290997004022017","0"
"290997004022018","77"
"290997004022019","11"
"290997004022020","96"
"290997004022021","4"
"290997004022022","20"
"290997004022023","25"
"290997004022024","7"
"290997004022025","24"
"290997004022026","3"
"290997004022027","51"
"290997004022028","0"
"290997004022029","25"
"290997004022030","0"
"290997004022031","33"
"290997004022032","0"
"290997004022033","0"
"290997004022034","0"
"290997004022035","0"
"290997004023000","37"
"290997004023001","0"
"290997004023002","192"
"290997004023003","0"
"290997004023004","9"
"290997004023005","22"
"290997004023006","2"
"290997004023007","0"
"290997004023008","78"
"290997004023009","20"
"290997004023010","5"
"290997004023011","7"
"290997004023012","0"
"290997004023013","31"
"290997004023014","20"
"290997004023015","0"
"290997004023016","55"
"290997004023017","5"
"290997004023018","5"
"290997004023019","10"
"290997004023020","27"
"290997004023021","31"
"290997004023022","17"
"290997004023023","20"
"290997004023024","18"
"290997004023025","13"
"290997004023026","14"
"290997004023027","1"
"290997004023028","11"
"290997004023029","18"
"290997004023030","42"
"290997004023031","13"
"290997004023032","34"
"290997004023033","0"
"290997004023034","16"
"290997004023035","17"
"290997004023036","0"
"290997004023037","0"
"290997004023038","0"
"290997004023039","62"
"290997004023040","10"
"290997004023041","0"
"290997004023042","13"
"290997004023043","7"
"290997004023044","33"
"290997004023045","0"
"290997004023046","0"
"290997004023047","51"
"290997004023048","3"
"290997004023049","12"
"290997004023050","62"
"290997004023051","0"
"290997004023052","0"
"290997004023053","37"
"290997004023054","1"
"290997004023055","27"
"290997004023056","114"
"290997004023057","4"
"290997004023058","0"
"290997004023059","8"
"290997004023060","0"
"290997004023061","13"
"290997004023062","36"
"290997004023063","19"
"290997004023064","3"
"290997004023065","13"
"290997004023066","28"
"290997004023067","4"
"290997004023068","50"
"290997004023069","10"
"290997004023070","25"
"290997004023071","17"
"290997004023072","56"
"290997004023073","19"
"290997004023074","0"
"290997004023075","55"
"290997004023076","28"
"290997004023077","23"
"290997004023078","6"
"290997004023079","0"
"290997004023080","0"
"290997004023081","0"
"290997004023082","11"
"290997004023083","46"
"290997004023084","10"
"290997004023085","26"
"290997004023086","21"
"290997004023087","0"
"290997004023088","9"
"290997004023089","0"
"290997004023090","18"
"290997004023091","0"
"290997004023092","0"
"290997004023093","0"
"290997004023094","0"
"290997004023095","0"
"290997004023096","23"
"290997004023097","0"
"290997004023098","4"
"290997004024000","0"
"290997004024001","81"
"290997004024002","206"
"290997004024003","0"
"290997004024004","41"
"290997004024005","0"
"290997004024006","0"
"290997004024007","66"
"290997004024008","0"
"290997004024009","7"
"290997004024010","943"
"290997004024011","4"
"290997004024012","5"
"290997004024013","0"
"290997004024014","12"
"290997004024015","57"
"290997004024016","487"
"290997004024017","20"
"290997004024018","28"
"290997004024019","0"
"290997004024020","4"
"290997004024021","0"
"290997004024022","12"
"290997004024023","0"
"290997004024024","0"
"290997005021000","0"
"290997005021001","1"
"290997005021002","2"
"290997005021003","11"
"290997005021004","11"
"290997005021005","11"
"290997005021006","397"
"290997005021007","9"
"290997005021008","162"
"290997005021009","10"
"290997005021010","16"
"290997005021011","24"
"290997005021012","0"
"290997005021013","7"
"290997005021014","0"
"290997005021015","114"
"290997005021016","5"
"290997005021017","0"
"290997005021018","3"
"290997005021019","2"
"290997005021020","4"
"290997005021021","0"
"290997005021022","15"
"290997005021023","9"
"290997005021024","6"
"290997005021025","0"
"290997005021026","15"
"290997005021027","0"
"290997005021028","0"
"290997005022000","0"
"290997005022001","0"
"290997005022002","90"
"290997005022003","13"
"290997005022004","38"
"290997005022005","202"
"290997005022006","0"
"290997005022007","175"
"290997005022008","12"
"290997005022009","12"
"290997005023000","40"
"290997005023001","13"
"290997005023002","0"
"290997005023003","109"
"290997005023004","395"
"290997005023005","24"
"290997005023006","7"
"290997005023007","127"
"290997005023008","0"
"290997005023009","0"
"290997005023010","0"
"290997005023011","0"
"290997005023012","11"
"290997005023013","5"
"290997005023014","0"
"290997005023015","0"
"290997005023016","0"
"290997005023017","0"
"290997005023018","0"
"290997005023019","0"
"290997005023020","0"
"290997005023021","0"
"290997005023022","0"
"290997005023023","0"
"290997005023024","0"
"290997005023025","197"
"290997005024000","18"
"290997005024001","72"
"290997005024002","149"
"290997005024003","16"
"290997005024004","0"
"290997005024005","4"
"290997005024006","9"
"290997005024007","4"
"290997005024008","14"
"290997005024009","152"
"290997005024010","21"
"290997005024011","7"
"290997005024012","15"
"290997005024013","6"
"290997005024014","24"
"290997005024015","15"
"290997005024016","322"
"290997005024017","26"
"290997005024018","18"
"290997005024019","10"
"290997005024020","14"
"290997005024021","31"
"290997005024022","39"
"290997005024023","0"
"290997005024024","28"
"290997005024025","22"
"290997005024026","92"
"290997005024027","53"
"290997005024028","31"
"290997005024029","27"
"290997005024030","0"
"290997005024031","61"
"290997005024032","14"
"290997005024033","11"
"290997005024034","120"
"290997005024035","39"
"290997005024036","5"
"290997005024037","52"
"290997005024038","41"
"290997005024039","15"
"290997005024040","0"
"290997005024041","25"
"290997005024042","35"
"290997005024043","10"
"290997005024044","6"
"290997005024045","30"
"290997005024046","146"
"290997005024047","0"
"290997005024048","18"
"290997005024049","2"
"290997005024050","26"
"290997005024051","10"
"290997005024052","12"
"290997005024053","20"
"290997005024054","17"
"290997005024055","22"
"290997005024056","76"
"290997005024057","7"
"290997005024058","0"
"290997005024059","12"
"290997005024060","6"
"290997005024061","23"
"290997005024062","22"
"290997005024063","3"
"290997005024064","28"
"290997005024065","1"
"290997005024066","16"
"290997005024067","11"
"290997005024068","7"
"290997005024069","7"
"290997005024070","1"
"290997005024071","39"
"290997005024072","16"
"290997005025000","76"
"290997005025001","0"
"290997005025002","9"
"290997005025003","17"
"290997005025004","29"
"290997005025005","0"
"290997005025006","8"
"290997005025007","6"
"290997005025008","0"
"290997005025009","0"
"290997005025010","0"
"290997005025011","0"
"290997005025012","16"
"290997005025013","2"
"290997005025014","4"
"290997005025015","426"
"290997005025016","0"
"290997005025017","131"
"290997005025018","0"
"290997005025019","0"
"290997005025020","0"
"290997005025021","0"
"290997005025022","0"
"290997005025023","0"
"290997005025024","0"
"290997005025025","0"
"290997005025026","0"
"290997005025027","165"
"290997005025028","0"
"290997005025029","14"
"290997005025030","0"
"290997005025031","15"
"290997005025032","10"
"290997005025033","0"
"290997005025034","139"
"290997005025035","25"
"290997005025036","0"
"290997005025037","0"
"290997005025038","14"
"290997005025039","5"
"290997005025040","0"
"290997005025041","2"
"290997005025042","0"
"290997005025043","0"
"290997005025044","0"
"290997005025045","0"
"290997005025046","430"
"290997005025047","22"
"290997005025048","0"
"290997005025049","0"
"290997005025050","0"
"290997005031000","10"
"290997005031001","295"
"290997005031002","0"
"290997005031003","24"
"290997005031004","0"
"290997005031005","0"
"290997005031006","124"
"290997005031007","7"
"290997005031008","9"
"290997005031009","3"
"290997005031010","126"
"290997005031011","8"
"290997005031012","14"
"290997005031013","78"
"290997005031014","40"
"290997005031015","0"
"290997005032000","267"
"290997005032001","17"
"290997005032002","0"
"290997005032003","8"
"290997005032004","0"
"290997005032005","34"
"290997005032006","19"
"290997005032007","0"
"290997005032008","13"
"290997005032009","10"
"290997005032010","311"
"290997005032011","34"
"290997005032012","103"
"290997005032013","44"
"290997005032014","15"
"290997005032015","6"
"290997005032016","0"
"290997005032017","38"
"290997005032018","1"
"290997005032019","8"
"290997005032020","4"
"290997005032021","233"
"290997005032022","31"
"290997005032023","0"
"290997005032024","0"
"290997005032025","0"
"290997005032026","26"
"290997005032027","22"
"290997005032028","17"
"290997005032029","50"
"290997005032030","0"
"290997005032031","9"
"290997005032032","0"
"290997005033000","96"
"290997005033001","41"
"290997005033002","239"
"290997005033003","13"
"290997005033004","54"
"290997005033005","24"
"290997005033006","15"
"290997005033007","44"
"290997005033008","41"
"290997005033009","10"
"290997005033010","41"
"290997005033011","22"
"290997005033012","79"
"290997005033013","0"
"290997005033014","0"
"290997005033015","328"
"290997005033016","106"
"290997005033017","23"
"290997005041000","0"
"290997005041001","0"
"290997005041002","0"
"290997005041003","9"
"290997005041004","0"
"290997005041005","0"
"290997005041006","119"
"290997005041007","16"
"290997005041008","19"
"290997005041009","31"
"290997005041010","0"
"290997005041011","0"
"290997005041012","0"
"290997005041013","0"
"290997005041014","0"
"290997005041015","0"
"290997005041016","0"
"290997005041017","0"
"290997005041018","43"
"290997005041019","54"
"290997005041020","59"
"290997005041021","0"
"290997005041022","84"
"290997005041023","84"
"290997005041024","30"
"290997005041025","7"
"290997005041026","29"
"290997005041027","0"
"290997005041028","68"
"290997005041029","475"
"290997005041030","6"
"290997005041031","22"
"290997005041032","47"
"290997005041033","26"
"290997005041034","4"
"290997005041035","107"
"290997005041036","13"
"290997005041037","87"
"290997005041038","43"
"290997005041039","14"
"290997005041040","0"
"290997005041041","316"
"290997005041042","0"
"290997005041043","33"
"290997005041044","26"
"290997005042000","0"
"290997005042001","5"
"290997005042002","72"
"290997005042003","47"
"290997005042004","0"
"290997005042005","27"
"290997005042006","334"
"290997005042007","7"
"290997005042008","77"
"290997005042009","0"
"290997005042010","0"
"290997005042011","10"
"290997005042012","0"
"290997005042013","0"
"290997005042014","121"
"290997005042015","96"
"290997005042016","54"
"290997005042017","8"
"290997005042018","23"
"290997005042019","0"
"290997005042020","0"
"290997005042021","17"
"290997005042022","28"
"290997005042023","11"
"290997005042024","22"
"290997005042025","95"
"290997005042026","18"
"290997005042027","21"
"290997005042028","41"
"290997005042029","9"
"290997005042030","26"
"290997005043000","593"
"290997005043001","8"
"290997005043002","67"
"290997005043003","19"
"290997005043004","33"
"290997005043005","20"
"290997005043006","84"
"290997005043007","13"
"290997005043008","31"
"290997005043009","12"
"290997005043010","200"
"290997005043011","51"
"290997005043012","36"
"290997005043013","11"
"290997005043014","7"
"290997005043015","53"
"290997006031000","0"
"290997006031001","0"
"290997006031002","0"
"290997006031003","0"
"290997006031004","12"
"290997006031005","939"
"290997006031006","51"
"290997006031007","82"
"290997006031008","18"
"290997006031009","9"
"290997006031010","705"
"290997006031011","75"
"290997006031012","62"
"290997006031013","79"
"290997006031014","33"
"290997006031015","77"
"290997006031016","128"
"290997006031017","75"
"290997006032000","0"
"290997006032001","0"
"290997006032002","6"
"290997006032003","25"
"290997006032004","0"
"290997006032005","0"
"290997006032006","0"
"290997006032007","0"
"290997006032008","0"
"290997006032009","65"
"290997006032010","65"
"290997006032011","6"
"290997006032012","1228"
"290997006032013","136"
"290997006032014","247"
"290997006032015","74"
"290997006032016","0"
"290997006032017","30"
"290997006032018","112"
"290997006032019","0"
"290997006032020","163"
"290997006033000","0"
"290997006033001","683"
"290997006033002","27"
"290997006033003","36"
"290997006033004","139"
"290997006033005","21"
"290997006033006","83"
"290997006033007","0"
"290997006033008","66"
"290997006033009","38"
"290997006033010","12"
"290997006033011","0"
"290997006033012","35"
"290997006033013","176"
"290997006033014","495"
"290997006033015","20"
"290997006033016","0"
"290997006033017","0"
"290997006033018","46"
"290997006033019","21"
"290997006033020","14"
"290997006033021","0"
"290997006033022","0"
"290997006033023","6"
"290997006033024","0"
"290997006033025","0"
"290997006041000","12"
"290997006041001","145"
"290997006041002","29"
"290997006041003","2"
"290997006041004","18"
"290997006041005","4"
"290997006041006","71"
"290997006041007","85"
"290997006041008","27"
"290997006041009","159"
"290997006041010","12"
"290997006041011","15"
"290997006041012","29"
"290997006041013","294"
"290997006041014","26"
"290997006041015","0"
