"COUSUB20","pres12D","pres12R","pres20D","pres20R","DEM12","DEM20","COUNTY20","NAME","area_meters","area_sqmiles","NAME_COUNTY_STATE","total","density","municipalclass","COUNTYNAME","countyclass","CLASSIFICAITON"
4209545104,2556,3248,3517,3749,0.440385940730531,0.484035232590146,"42095","Lower Saucon",62857898,24.2695711331481,"Lower Saucon township, Northampton County, Pennsylvania",11094,457.115617706465,"suburban","Northampton","urban","suburban urban"
4209550824,1799,2595,1932,3911,0.409421939007738,0.330652062296765,"42095","Moore",96347325,37.1999117370428,"Moore township, Northampton County, Pennsylvania",9322,250.591992419094,"rural","Northampton","urban","rural urban"
4209552808,1279,1204,1534,1624,0.515102698348772,0.485750474984167,"42095","Nazareth",4105783,1.58525174634014,"Nazareth borough, Northampton County, Pennsylvania",6053,3818.32097897039,"urban","Northampton","urban","urban urban"
4209554696,2110,1982,2398,2915,0.51564027370479,0.451345755693582,"42095","Northampton",6398651,2.47053306810688,"Northampton borough, Northampton County, Pennsylvania",10395,4207.59395378807,"urban","Northampton","urban","urban urban"
4209554872,677,593,732,870,0.533070866141732,0.456928838951311,"42095","North Catasauqua",1858962,0.717749271425196,"North Catasauqua borough, Northampton County, Pennsylvania",2971,4139.3284790114,"urban","Northampton","urban","urban urban"
4209557672,4825,4777,6859,6617,0.502499479275151,0.50897892549718,"42095","Palmer",26571676,10.2593818967501,"Palmer township, Northampton County, Pennsylvania",22317,2175.27724619252,"suburban","Northampton","urban","suburban urban"
4209558696,660,822,685,1098,0.445344129554656,0.38418395961862,"42095","Pen Argyl",3476705,1.34236336230129,"Pen Argyl borough, Northampton County, Pennsylvania",3510,2614.79126931966,"suburban","Northampton","urban","suburban urban"
4209561088,1221,1622,1357,2570,0.42947590573338,0.345556404379934,"42095","Plainfield",64112622,24.7540227985612,"Plainfield township, Northampton County, Pennsylvania",6263,253.009381584799,"rural","Northampton","urban","rural urban"
4209562264,114,100,84,172,0.532710280373832,0.328125,"42095","Portland",1270650,0.490600728652025,"Portland borough, Northampton County, Pennsylvania",494,1006.92879392437,"suburban","Northampton","urban","suburban urban"
4209566168,306,396,329,584,0.435897435897436,0.360350492880613,"42095","Roseto",1628195,0.6286496308091,"Roseto borough, Northampton County, Pennsylvania",1581,2514.91438556193,"suburban","Northampton","urban","suburban urban"
4209574232,184,184,209,324,0.5,0.392120075046904,"42095","Stockertown",2511079,0.969533063473653,"Stockertown borough, Northampton County, Pennsylvania",919,947.878968363799,"suburban","Northampton","urban","suburban urban"
4209576144,247,285,269,408,0.464285714285714,0.397341211225997,"42095","Tatamy",1436787,0.554746585698467,"Tatamy borough, Northampton County, Pennsylvania",1203,2168.55773611537,"suburban","Northampton","urban","suburban urban"
4209579184,1162,1867,1228,2639,0.383624958732255,0.317558831135247,"42095","Upper Mount Bethel",109876074,42.423391150847,"Upper Mount Bethel township, Northampton County, Pennsylvania",6439,151.779474137381,"rural","Northampton","urban","rural urban"
4209579192,1237,1438,1899,2082,0.462429906542056,0.477015825169555,"42095","Upper Nazareth",18936248,7.31132653896466,"Upper Nazareth township, Northampton County, Pennsylvania",8127,1111.56299157045,"suburban","Northampton","urban","suburban urban"
4209580800,322,363,381,619,0.47007299270073,0.381,"42095","Walnutport",1946794,0.751661397658985,"Walnutport borough, Northampton County, Pennsylvania",2067,2749.90841147035,"suburban","Northampton","urban","suburban urban"
4209581296,919,1274,1055,1993,0.41906064751482,0.346128608923885,"42095","Washington",46068622,17.7871951530277,"Washington township, Northampton County, Pennsylvania",5148,289.421685415292,"rural","Northampton","urban","rural urban"
4209582832,248,193,262,325,0.562358276643991,0.44633730834753,"42095","West Easton",790764,0.305315700304403,"West Easton borough, Northampton County, Pennsylvania",1237,4051.5440207192,"urban","Northampton","urban","urban urban"
4209585256,1274,1735,1833,2333,0.423396477234962,0.439990398463754,"42095","Williams",47021509,18.1551068962482,"Williams township, Northampton County, Pennsylvania",6581,362.487537947793,"suburban","Northampton","urban","suburban urban"
4209585592,1666,943,1938,1532,0.638558834802606,0.55850144092219,"42095","Wilson",2992279,1.15532543007921,"Wilson borough, Northampton County, Pennsylvania",8259,7148.63516804416,"urban","Northampton","urban","urban urban"
4209585664,461,500,531,793,0.479708636836629,0.401057401812689,"42095","Wind Gap",3467110,1.33865871193226,"Wind Gap borough, Northampton County, Pennsylvania",2820,2106.58622310801,"suburban","Northampton","urban","suburban urban"
4209714536,1404,1242,1147,2288,0.530612244897959,0.33391557496361,"42097","Coal",68124970,26.3031990881811,"Coal township, Northumberland County, Pennsylvania",10139,385.466420491635,"suburban","Northumberland","rural","suburban rural"
4209718696,447,1144,469,1671,0.28095537397863,0.219158878504673,"42097","Delaware",77948373,30.096036352292,"Delaware township, Northumberland County, Pennsylvania",4303,142.975638041861,"rural","Northumberland","rural","rural rural"
4209720928,104,144,70,274,0.419354838709677,0.203488372093023,"42097","East Cameron",30336028,11.712806391381,"East Cameron township, Northumberland County, Pennsylvania",626,53.4457737182996,"rural","Northumberland","rural","rural rural"
4209720976,64,194,64,290,0.248062015503876,0.180790960451977,"42097","East Chillisquaque",20788250,8.02638853925192,"East Chillisquaque township, Northumberland County, Pennsylvania",676,84.222187437615,"rural","Northumberland","rural","rural rural"
4209734080,48,74,44,113,0.39344262295082,0.280254777070064,"42097","Herndon",2048856,0.791067757842894,"Herndon borough, Northumberland County, Pennsylvania",347,438.647633606266,"suburban","Northumberland","rural","suburban rural"
4209737432,80,266,77,424,0.23121387283237,0.153692614770459,"42097","Jackson",32363099,12.4954629133417,"Jackson township, Northumberland County, Pennsylvania",898,71.8660850124396,"rural","Northumberland","rural","rural rural"
4209738456,60,240,67,367,0.2,0.154377880184332,"42097","Jordan",44501062,17.1819568275992,"Jordan township, Northumberland County, Pennsylvania",783,45.5710608434468,"rural","Northumberland","rural","rural rural"
4209740584,571,511,488,847,0.527726432532348,0.365543071161049,"42097","Kulpmont",2483621,0.958931469952757,"Kulpmont borough, Northumberland County, Pennsylvania",2758,2876.11793586864,"suburban","Northumberland","rural","suburban rural"
4209742952,222,501,180,706,0.307053941908714,0.203160270880361,"42097","Lewis",68443517,26.4261907777179,"Lewis township, Northumberland County, Pennsylvania",1944,73.5633832492857,"rural","Northumberland","rural","rural rural"
4209743912,44,101,43,160,0.303448275862069,0.211822660098522,"42097","Little Mahanoy",28206770,10.8906952464645,"Little Mahanoy township, Northumberland County, Pennsylvania",425,39.0241385312817,"rural","Northumberland","rural","rural rural"
4209744856,124,326,129,473,0.275555555555556,0.214285714285714,"42097","Lower Augusta",47317296,18.2693109002822,"Lower Augusta township, Northumberland County, Pennsylvania",1042,57.0355393089242,"rural","Northumberland","rural","rural rural"
4209744960,171,524,164,713,0.246043165467626,0.187001140250855,"42097","Lower Mahanoy",56866931,21.9564457441502,"Lower Mahanoy township, Northumberland County, Pennsylvania",1626,74.0557018630036,"rural","Northumberland","rural","rural rural"
4209746120,42,88,30,117,0.323076923076923,0.204081632653061,"42097","McEwensville",302969,0.116976989854779,"McEwensville borough, Northumberland County, Pennsylvania",293,2504.76611138433,"suburban","Northumberland","rural","suburban rural"
4209747480,131,107,110,180,0.550420168067227,0.379310344827586,"42097","Marion Heights",395473,0.152692985450126,"Marion Heights borough, Northumberland County, Pennsylvania",560,3667.49001828191,"urban","Northumberland","rural","urban rural"
4209750016,971,1249,984,1838,0.437387387387387,0.348688873139617,"42097","Milton",8984555,3.46895622682422,"Milton borough, Northumberland County, Pennsylvania",6609,1905.18402881389,"suburban","Northumberland","rural","suburban rural"
4209751496,647,645,858,1444,0.50077399380805,0.372719374456994,"42097","Mount Carmel",1713479,0.661577968701013,"Mount Carmel borough, Northumberland County, Pennsylvania",5725,8653.55297613802,"urban","Northumberland","rural","urban rural"
4209751504,508,465,427,819,0.522096608427544,0.342696629213483,"42097","Mount Carmel",55971102,21.6105642188304,"Mount Carmel township, Northumberland County, Pennsylvania",2500,115.684161444597,"rural","Northumberland","rural","rural rural"
4209755456,595,896,709,1194,0.39906103286385,0.372569626904887,"42097","Northumberland",4170526,1.61024915945557,"Northumberland borough, Northumberland County, Pennsylvania",3911,2428.81666916835,"suburban","Northumberland","rural","suburban rural"
4209761832,565,1039,594,1446,0.352244389027431,0.291176470588235,"42097","Point",64886617,25.0528639514932,"Point township, Northumberland County, Pennsylvania",3832,152.956564463825,"rural","Northumberland","rural","rural rural"
4209763328,634,1343,792,1795,0.320687910976227,0.306146115191341,"42097","Ralpho",47822317,18.4643006067982,"Ralpho township, Northumberland County, Pennsylvania",4186,226.707747514617,"rural","Northumberland","rural","rural rural"
4209765112,371,504,534,602,0.424,0.470070422535211,"42097","Riverside",12794503,4.93998543622596,"Riverside borough, Northumberland County, Pennsylvania",2040,412.95668303802,"suburban","Northumberland","rural","suburban rural"
4209765472,269,749,283,1061,0.264243614931238,0.210565476190476,"42097","Rockefeller",53398496,20.617275446836,"Rockefeller township, Northumberland County, Pennsylvania",2362,114.564119109272,"rural","Northumberland","rural","rural rural"
4209766752,159,343,181,479,0.316733067729084,0.274242424242424,"42097","Rush",68995861,26.639451997461,"Rush township, Northumberland County, Pennsylvania",1199,45.0084333609519,"rural","Northumberland","rural","rural rural"
4209769600,1067,1017,777,1479,0.511996161228407,0.344414893617021,"42097","Shamokin",2137100,0.825138958172779,"Shamokin city, Northumberland County, Pennsylvania",6942,8413.12839642506,"urban","Northumberland","rural","urban rural"
4209769608,342,634,305,1009,0.350409836065574,0.232115677321157,"42097","Shamokin",79805031,30.812896044306,"Shamokin township, Northumberland County, Pennsylvania",2373,77.0132089040853,"rural","Northumberland","rural","rural rural"
4209771688,50,89,50,131,0.359712230215827,0.276243093922652,"42097","Snydertown",8891000,3.43283443784296,"Snydertown borough, Northumberland County, Pennsylvania",325,94.6739511865932,"rural","Northumberland","rural","rural rural"
4209775304,1158,1161,1342,2048,0.499353169469599,0.395870206489676,"42097","Sunbury",5197144,2.00662860214024,"Sunbury city, Northumberland County, Pennsylvania",9719,4843.44735724082,"urban","Northumberland","rural","urban rural"
4209777830,247,506,278,692,0.328021248339973,0.28659793814433,"42097","Turbot",35775200,13.8128825307299,"Turbot township, Northumberland County, Pennsylvania",1815,131.399075896152,"rural","Northumberland","rural","rural rural"
4209777832,82,185,126,248,0.307116104868914,0.336898395721925,"42097","Turbotville",1168945,0.451332206944588,"Turbotville borough, Northumberland County, Pennsylvania",677,1500.00374354653,"suburban","Northumberland","rural","suburban rural"
4209778744,369,799,434,1057,0.315924657534247,0.291079812206573,"42097","Upper Augusta",51845347,20.0176012398513,"Upper Augusta township, Northumberland County, Pennsylvania",2478,123.791056196422,"rural","Northumberland","rural","rural rural"
4209779112,60,183,49,291,0.246913580246914,0.144117647058824,"42097","Upper Mahanoy",60341838,23.2981148947408,"Upper Mahanoy township, Northumberland County, Pennsylvania",648,27.8134090645366,"rural","Northumberland","rural","rural rural"
4209781304,71,213,67,274,0.25,0.196480938416422,"42097","Washington",46800766,18.0698775438342,"Washington township, Northumberland County, Pennsylvania",753,41.6715607603517,"rural","Northumberland","rural","rural rural"
4209781616,278,471,350,693,0.371161548731642,0.335570469798658,"42097","Watsontown",1837140,0.709323749762547,"Watsontown borough, Northumberland County, Pennsylvania",2237,3153.70802225198,"urban","Northumberland","rural","urban rural"
4209782680,36,124,33,243,0.225,0.119565217391304,"42097","West Cameron",30690369,11.8496182221694,"West Cameron township, Northumberland County, Pennsylvania",497,41.9422795470462,"rural","Northumberland","rural","rural rural"
4209782712,270,552,287,858,0.328467153284672,0.250655021834061,"42097","West Chillisquaque",33368556,12.8836720479014,"West Chillisquaque township, Northumberland County, Pennsylvania",2597,201.572966957276,"rural","Northumberland","rural","rural rural"
4209787280,190,364,161,651,0.342960288808664,0.198275862068966,"42097","Zerbe",28621197,11.0507064125394,"Zerbe township, Northumberland County, Pennsylvania",1802,163.066498441697,"rural","Northumberland","rural","rural rural"
4209906824,19,61,23,97,0.2375,0.191666666666667,"42099","Blain",822359,0.317514598523236,"Blain borough, Perry County, Pennsylvania",229,721.226680804855,"suburban","Perry","rural","suburban rural"
4209907040,145,351,166,352,0.292338709677419,0.32046332046332,"42099","Bloomfield",1581520,0.610628311791406,"Bloomfield borough, Perry County, Pennsylvania",1219,1996.30442359249,"suburban","Perry","rural","suburban rural"
4209910008,192,410,153,562,0.318936877076412,0.213986013986014,"42099","Buffalo",52068174,20.103635229198,"Buffalo township, Perry County, Pennsylvania",1224,60.8845109874604,"rural","Perry","rural","rural rural"
4209911416,598,1552,648,2260,0.278139534883721,0.22283356258597,"42099","Carroll",88769096,34.2739410375647,"Carroll township, Perry County, Pennsylvania",5238,152.82747887846,"rural","Perry","rural","rural rural"
4209912360,291,701,309,1048,0.293346774193548,0.227708179808401,"42099","Centre",77757418,30.0223082114666,"Centre township, Perry County, Pennsylvania",2529,84.2373605049489,"rural","Perry","rural","rural rural"
4209920240,213,334,248,465,0.389396709323583,0.347826086956522,"42099","Duncannon",1054401,0.407106519412445,"Duncannon borough, Perry County, Pennsylvania",1478,3630.49946272813,"urban","Perry","rural","urban rural"
4209931440,147,374,167,469,0.282149712092131,0.262578616352201,"42099","Greenwood",64909914,25.061858973864,"Greenwood township, Perry County, Pennsylvania",1030,41.0983080335001,"rural","Perry","rural","rural rural"
4209936000,74,135,70,187,0.354066985645933,0.272373540856031,"42099","Howe",21015780,8.11423836712757,"Howe township, Perry County, Pennsylvania",379,46.7080190218969,"rural","Perry","rural","rural rural"
4209937440,39,128,33,171,0.233532934131737,0.161764705882353,"42099","Jackson",96258088,37.1654571372531,"Jackson township, Perry County, Pennsylvania",590,15.874956086807,"rural","Perry","rural","rural rural"
4209938616,221,445,226,637,0.331831831831832,0.261877172653534,"42099","Juniata",54070227,20.8766322469448,"Juniata township, Perry County, Pennsylvania",1537,73.6229858254525,"rural","Perry","rural","rural rural"
4209941272,23,51,28,67,0.310810810810811,0.294736842105263,"42099","Landisburg",185173,0.0714956980495663,"Landisburg borough, Perry County, Pennsylvania",221,3091.09507325582,"urban","Perry","rural","urban rural"
4209943968,134,345,144,310,0.279749478079332,0.317180616740088,"42099","Liverpool",2280572,0.880533809423055,"Liverpool borough, Perry County, Pennsylvania",960,1090.24774486401,"suburban","Perry","rural","suburban rural"
4209943976,131,259,131,466,0.335897435897436,0.219430485762144,"42099","Liverpool",54164424,20.9130019135224,"Liverpool township, Perry County, Pennsylvania",1037,49.5863771393563,"rural","Perry","rural","rural rural"
4209947968,415,659,539,934,0.386405959031657,0.36591989137814,"42099","Marysville",6047539,2.33496796124152,"Marysville borough, Perry County, Pennsylvania",2652,1135.77575539405,"suburban","Perry","rural","suburban rural"
4209949632,104,270,110,406,0.27807486631016,0.213178294573643,"42099","Miller",32266296,12.4580870644961,"Miller township, Perry County, Pennsylvania",962,77.2189177214515,"rural","Perry","rural","rural rural"
4209949720,98,237,109,306,0.292537313432836,0.262650602409639,"42099","Millerstown",2189262,0.845278819824648,"Millerstown borough, Perry County, Pennsylvania",691,817.481739508565,"suburban","Perry","rural","suburban rural"
4209953320,15,39,15,38,0.277777777777778,0.283018867924528,"42099","New Buffalo",153316,0.0591956410608852,"New Buffalo borough, Perry County, Pennsylvania",124,2094.74883247671,"suburban","Perry","rural","suburban rural"
4209953968,71,118,158,429,0.375661375661376,0.269165247018739,"42099","Newport",779961,0.301144638507978,"Newport borough, Perry County, Pennsylvania",1485,4931.18525157027,"urban","Perry","rural","urban rural"
4209954968,77,225,93,300,0.254966887417219,0.236641221374046,"42099","Northeast Madison",66737430,25.7674668762944,"Northeast Madison township, Perry County, Pennsylvania",831,32.2499686907332,"rural","Perry","rural","rural rural"
4209956728,285,429,291,641,0.399159663865546,0.312231759656652,"42099","Oliver",21326134,8.23406672154466,"Oliver township, Perry County, Pennsylvania",2043,248.115550807286,"rural","Perry","rural","rural rural"
4209958856,469,902,427,1199,0.342086068563093,0.262607626076261,"42099","Penn",54880085,21.1893201821784,"Penn township, Perry County, Pennsylvania",3098,146.205728799436,"rural","Perry","rural","rural rural"
4209966976,325,848,377,1092,0.277067348678602,0.256637168141593,"42099","Rye",66604328,25.7160759045988,"Rye township, Perry County, Pennsylvania",2263,87.9994291662248,"rural","Perry","rural","rural rural"
4209968032,226,697,212,1040,0.244853737811484,0.169329073482428,"42099","Saville",118944565,45.9247552498313,"Saville township, Perry County, Pennsylvania",2597,56.5490221095853,"rural","Perry","rural","rural rural"
4209972624,69,244,72,370,0.220447284345048,0.16289592760181,"42099","Southwest Madison",70856899,27.3580028170015,"Southwest Madison township, Perry County, Pennsylvania",1017,37.1737661847155,"rural","Perry","rural","rural rural"
4209972848,279,651,303,955,0.3,0.240858505564388,"42099","Spring",74172015,28.6379763149482,"Spring township, Perry County, Pennsylvania",2295,80.1383440910969,"rural","Perry","rural","rural rural"
4209976920,47,128,33,185,0.268571428571429,0.151376146788991,"42099","Toboyne",145380907,56.1318843948312,"Toboyne township, Perry County, Pennsylvania",469,8.35532255965359,"rural","Perry","rural","rural rural"
4209977960,109,353,128,545,0.235930735930736,0.190193164933135,"42099","Tuscarora",75949854,29.3244038196316,"Tuscarora township, Perry County, Pennsylvania",1313,44.7749938268479,"rural","Perry","rural","rural rural"
4209978184,225,496,187,693,0.312066574202497,0.2125,"42099","Tyrone",92379265,35.6678351405489,"Tyrone township, Perry County, Pennsylvania",1897,53.1851734910426,"rural","Perry","rural","rural rural"
4209981640,149,429,163,585,0.257785467128028,0.217914438502674,"42099","Watts",30760778,11.8768032902083,"Watts township, Perry County, Pennsylvania",1231,103.647418410549,"rural","Perry","rural","rural rural"
4209984368,394,1063,387,1484,0.270418668496911,0.206841261357563,"42099","Wheatfield",53881778,20.8038716781699,"Wheatfield township, Perry County, Pennsylvania",3203,153.961726430037,"rural","Perry","rural","rural rural"
4210160000,588181,96463,604175,132870,0.859104877863532,0.819726068286197,"42101","Philadelphia",347981634,134.356465744243,"Philadelphia city, Philadelphia County, Pennsylvania",1603797,11936.8799344048,"urban","Philadelphia","urban","urban urban"
4210307088,908,1244,1190,1801,0.421933085501859,0.397860247408893,"42103","Blooming Grove",193811459,74.8310258580349,"Blooming Grove township, Pike County, Pennsylvania",5415,72.3630330856753,"rural","Pike","rural","rural rural"
4210318704,1168,1666,1363,2598,0.412138320395201,0.344105023983842,"42103","Delaware",113138633,43.6830722767828,"Delaware township, Pike County, Pennsylvania",7453,170.615288979141,"rural","Pike","rural","rural rural"
4210319272,1921,2704,2625,4314,0.415351351351351,0.378296584522265,"42103","Dingman",150705647,58.1877780900915,"Dingman township, Pike County, Pennsylvania",12490,214.649887140593,"rural","Pike","rural","rural rural"
4210330976,650,892,656,1343,0.421530479896239,0.32816408204102,"42103","Greene",155041482,59.8618534139927,"Greene township, Pike County, Pennsylvania",3452,57.6661062618068,"rural","Pike","rural","rural rural"
4210340776,783,1435,983,2116,0.353020739404869,0.317199096482736,"42103","Lackawaxen",203102870,78.418459853868,"Lackawaxen township, Pike County, Pennsylvania",5072,64.6786484898022,"rural","Pike","rural","rural rural"
4210342512,2084,1110,2915,2047,0.652473387601753,0.587464731962918,"42103","Lehman",126711969,48.9237668282633,"Lehman township, Pike County, Pennsylvania",10843,221.630522401558,"rural","Pike","rural","rural rural"
4210348048,539,537,542,687,0.50092936802974,0.441008950366151,"42103","Matamoras",1794322,0.692791626833792,"Matamoras borough, Pike County, Pennsylvania",2362,3409.39455460057,"urban","Pike","rural","urban rural"
4210349400,253,239,322,305,0.514227642276423,0.513556618819777,"42103","Milford",1214901,0.469075918498464,"Milford borough, Pike County, Pennsylvania",1103,2351.43173312064,"suburban","Pike","rural","suburban rural"
4210349408,309,495,402,575,0.384328358208955,0.411463664278403,"42103","Milford",33707301,13.0144622291686,"Milford township, Pike County, Pennsylvania",1523,117.023659770327,"rural","Pike","rural","rural rural"
4210357728,627,1043,793,1382,0.375449101796407,0.364597701149425,"42103","Palmyra",88426301,34.1415871424887,"Palmyra township, Pike County, Pennsylvania",3206,93.9030744710219,"rural","Pike","rural","rural rural"
4210362192,92,110,108,164,0.455445544554455,0.397058823529412,"42103","Porter",151617308,58.5397723850458,"Porter township, Pike County, Pennsylvania",551,9.41240420915533,"rural","Pike","rural","rural rural"
4210370496,433,686,586,933,0.386952636282395,0.385780118499013,"42103","Shohola",117302026,45.2905673694241,"Shohola township, Pike County, Pennsylvania",2528,55.8173621314946,"rural","Pike","rural","rural rural"
4210382928,443,625,567,976,0.414794007490637,0.367465975372651,"42103","Westfall",74698417,28.8412212720677,"Westfall township, Pike County, Pennsylvania",2537,87.9643748809295,"rural","Pike","rural","rural rural"
4210500108,22,103,26,125,0.176,0.172185430463576,"42105","Abbott",181240659,69.9774126366609,"Abbott township, Potter County, Pennsylvania",228,3.25819420023186,"rural","Potter","rural","rural rural"
4210500836,35,147,39,222,0.192307692307692,0.149425287356322,"42105","Allegany",104927392,40.5126942673093,"Allegany township, Potter County, Pennsylvania",397,9.79939762535983,"rural","Potter","rural","rural rural"
4210503576,94,116,79,174,0.447619047619048,0.312252964426877,"42105","Austin",10467003,4.04133262393494,"Austin borough, Potter County, Pennsylvania",482,119.267589394978,"rural","Potter","rural","rural rural"
4210506432,50,173,38,232,0.224215246636771,0.140740740740741,"42105","Bingham",92508652,35.7177917426644,"Bingham township, Potter County, Pennsylvania",619,17.3302987054659,"rural","Potter","rural","rural rural"
4210513760,23,61,17,96,0.273809523809524,0.150442477876106,"42105","Clara",50878679,19.6443686225573,"Clara township, Potter County, Pennsylvania",177,9.01021577230808,"rural","Potter","rural","rural rural"
4210516448,325,697,377,810,0.318003913894325,0.317607413647852,"42105","Coudersport",14590843,5.63355621724888,"Coudersport borough, Potter County, Pennsylvania",2381,422.645999823314,"suburban","Potter","rural","suburban rural"
4210524184,114,244,78,407,0.318435754189944,0.160824742268041,"42105","Eulalia",80600825,31.1201538385506,"Eulalia township, Potter County, Pennsylvania",909,29.2093671745916,"rural","Potter","rural","rural rural"
4210528280,152,267,133,368,0.362768496420048,0.265469061876248,"42105","Galeton",3291461,1.2708402509973,"Galeton borough, Potter County, Pennsylvania",990,779.012152961861,"suburban","Potter","rural","suburban rural"
4210528760,72,236,59,332,0.233766233766234,0.150895140664962,"42105","Genesee",92332492,35.6497759835181,"Genesee township, Potter County, Pennsylvania",726,20.3647843491541,"rural","Potter","rural","rural rural"
4210532848,77,281,37,457,0.215083798882682,0.0748987854251012,"42105","Harrison",94279109,36.4013690410921,"Harrison township, Potter County, Pennsylvania",1022,28.0758671149512,"rural","Potter","rural","rural rural"
4210533512,67,236,50,362,0.221122112211221,0.121359223300971,"42105","Hebron",113293430,43.7428397351648,"Hebron township, Potter County, Pennsylvania",591,13.510782646443,"rural","Potter","rural","rural rural"
4210533568,32,133,24,181,0.193939393939394,0.117073170731707,"42105","Hector",106482736,41.1132159685682,"Hector township, Potter County, Pennsylvania",343,8.34281609743762,"rural","Potter","rural","rural rural"
4210535400,63,163,46,245,0.278761061946903,0.15807560137457,"42105","Homer",82870538,31.9964949644554,"Homer township, Potter County, Pennsylvania",438,13.6889993884196,"rural","Potter","rural","rural rural"
4210538920,34,105,23,146,0.244604316546763,0.136094674556213,"42105","Keating",107576854,41.5356573080647,"Keating township, Potter County, Pennsylvania",286,6.88565003025651,"rural","Potter","rural","rural rural"
4210557280,11,48,8,68,0.186440677966102,0.105263157894737,"42105","Oswayo",2801052,1.08149226946225,"Oswayo borough, Potter County, Pennsylvania",134,123.90287363462,"rural","Potter","rural","rural rural"
4210557288,23,70,16,121,0.247311827956989,0.116788321167883,"42105","Oswayo",97325903,37.5777428312409,"Oswayo township, Potter County, Pennsylvania",224,5.96097538391193,"rural","Potter","rural","rural rural"
4210560200,32,94,40,119,0.253968253968254,0.251572327044025,"42105","Pike",94846510,36.620443801284,"Pike township, Potter County, Pennsylvania",325,8.87482417645098,"rural","Potter","rural","rural rural"
4210561400,13,35,9,45,0.270833333333333,0.166666666666667,"42105","Pleasant Valley",51009311,19.6948059218807,"Pleasant Valley township, Potter County, Pennsylvania",78,3.96043506645287,"rural","Potter","rural","rural rural"
4210562072,45,59,31,75,0.432692307692308,0.292452830188679,"42105","Portage",97274802,37.5580126239967,"Portage township, Potter County, Pennsylvania",162,4.31332726845335,"rural","Potter","rural","rural rural"
4210566416,120,308,108,474,0.280373831775701,0.185567010309278,"42105","Roulette",84476163,32.616430269175,"Roulette township, Potter County, Pennsylvania",1099,33.6946744610074,"rural","Potter","rural","rural rural"
4210569736,55,303,74,406,0.153631284916201,0.154166666666667,"42105","Sharon",88005032,33.9789342653325,"Sharon township, Potter County, Pennsylvania",784,23.0731191825486,"rural","Potter","rural","rural rural"
4210570304,106,323,108,396,0.247086247086247,0.214285714285714,"42105","Shinglehouse",5384990,2.07915635130356,"Shinglehouse borough, Potter County, Pennsylvania",1103,530.503633990035,"suburban","Potter","rural","suburban rural"
4210574072,15,30,12,47,0.333333333333333,0.203389830508475,"42105","Stewardson",191824694,74.0639315703393,"Stewardson township, Potter County, Pennsylvania",62,0.837114620915282,"rural","Potter","rural","rural rural"
4210575224,26,84,24,76,0.236363636363636,0.24,"42105","Summit",127512309,49.2327798429954,"Summit township, Potter County, Pennsylvania",131,2.66082883025826,"rural","Potter","rural","rural rural"
4210575720,93,305,94,403,0.233668341708543,0.189134808853119,"42105","Sweden",87597888,33.8217350813981,"Sweden township, Potter County, Pennsylvania",867,25.6344033773965,"rural","Potter","rural","rural rural"
4210575952,19,25,7,41,0.431818181818182,0.145833333333333,"42105","Sylvania",76860993,29.6761965692505,"Sylvania township, Potter County, Pennsylvania",78,2.62836916509783,"rural","Potter","rural","rural rural"
4210578240,60,176,44,255,0.254237288135593,0.147157190635452,"42105","Ulysses",10499425,4.05385082865249,"Ulysses borough, Potter County, Pennsylvania",599,147.760740421499,"rural","Potter","rural","rural rural"
4210578248,63,215,52,298,0.226618705035971,0.148571428571429,"42105","Ulysses",195479711,75.4751415836676,"Ulysses township, Potter County, Pennsylvania",643,8.51936129576128,"rural","Potter","rural","rural rural"
4210582568,43,150,60,192,0.22279792746114,0.238095238095238,"42105","West Branch",160868465,62.1116642239269,"West Branch township, Potter County, Pennsylvania",401,6.4561142421543,"rural","Potter","rural","rural rural"
4210584360,13,44,13,66,0.228070175438596,0.164556962025316,"42105","Wharton",293314847,113.249500383786,"Wharton township, Potter County, Pennsylvania",117,1.03311714050397,"rural","Potter","rural","rural rural"
4210703264,489,495,372,710,0.496951219512195,0.343807763401109,"42107","Ashland",4258958,1.64439294699435,"Ashland borough, Schuylkill County, Pennsylvania",2471,1502.68219315617,"suburban","Schuylkill","rural","suburban rural"
4210703488,93,171,100,274,0.352272727272727,0.267379679144385,"42107","Auburn",4204518,1.62337354458785,"Auburn borough, Schuylkill County, Pennsylvania",660,406.560771056278,"suburban","Schuylkill","rural","suburban rural"
4210704352,103,289,114,434,0.262755102040816,0.208029197080292,"42107","Barry",43460377,16.7801460856189,"Barry township, Schuylkill County, Pennsylvania",916,54.5883209434653,"rural","Schuylkill","rural","rural rural"
4210707336,213,175,114,328,0.548969072164949,0.257918552036199,"42107","Blythe",71452405,27.5879289788215,"Blythe township, Schuylkill County, Pennsylvania",811,29.3969148834109,"rural","Schuylkill","rural","rural rural"
4210708200,429,372,387,622,0.535580524344569,0.383548067393459,"42107","Branch",29698074,11.4664909644369,"Branch township, Schuylkill County, Pennsylvania",1752,152.793038902119,"rural","Schuylkill","rural","rural rural"
4210710488,738,1119,564,1576,0.397415185783522,0.263551401869159,"42107","Butler",67442839,26.0398268254525,"Butler township, Schuylkill County, Pennsylvania",4906,188.403710703815,"rural","Schuylkill","rural","rural rural"
4210711608,375,330,258,660,0.531914893617021,0.281045751633987,"42107","Cass",37264344,14.3878442680043,"Cass township, Schuylkill County, Pennsylvania",1765,122.67299861766,"rural","Schuylkill","rural","rural rural"
